Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Romania,ROU,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.9176100058,1.434071494,1.356841024,1.51657381,1.554096144,1.246931907,1.350422725,1.423436023,1.531523161,1.66614881,1.691634541,1.573926016,1.322229219,1.504845307,1.683599397,1.394116886,1.387394313,1.816643154,1.700244374,1.576341079,2.443926232,2.150192047,2.407411821,2.607923331,3.081199661,3.596177285,6.490415985,7.325878179,8.093855061,7.451446702,7.354626718,7.430774629,6.164437517,7.442798165,8.299791735,7.671860789,8.555524212,11.1821782,12.68055229,13.66971899,12.48804613,12.24217189,14.9405611,16.91849321,,,
Russian Federation,RUS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.185810331,5.297319645,5.827184524,6.170856242,6.230842529,6.496677327,6.662502023,6.994346464,7.048331845,7.544608225,7.844663654,8.160373382,8.242476802,8.247228352,8.270586535,8.356221155,8.41281441,8.57921594,8.337179623,9.016544061,8.644443451,8.332639765,8.285319545,8.37103366,8.816259486,,,
Rwanda,RWA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,1.734491913,1.648328775,1.904919097,1.782633338,2.037540074,2.151595484,2.069124901,2.5120298,2.373318881,2.36538476,2.388077564,2.174871267,2.353259523,2.520613576,2.384489375,2.43257276,2.198434737,2.439994161,2.350637715,2.610190549,2.536226592,2.522261196,2.356741855,2.615434223,2.432126298,2.288958018,2.386529485,2.587057227,2.449309821,2.495780757,2.621243179,2.495765855,2.634273671,2.644139687,2.889281078,3.042476544,2.922386313,2.573298088,2.548722502,2.881207216,3.240553237,2.993948862,3.243936823,3.061353955,,,
Saudi Arabia,SAU,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29E-05,4.47E-05,4.03E-05,,,
Sudan,SDN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.2998081768,0.4390195054,0.498533804,0.536112059,0.5770195786,0.6488164557,0.5917919572,0.5992961627,0.6479679929,0.588060549,0.5997320658,0.6148501738,0.6164036156,0.658013664,0.6693877861,0.7807422194,0.8177131341,0.7636175916,0.7665345954,0.7750963649,0.8414427027,0.8833813772,0.911270005,0.8077958509,0.6978139054,0.7526920451,0.7230576779,0.7075414398,0.7392916909,0.7646300182,0.7823804547,0.7314828412,0.679973668,0.6474693763,0.7239987569,0.7322924695,0.8020180215,0.7958474094,1.697540197,3.192095158,3.338839613,3.974988675,4.888146956,5.114385397,,,
Senegal,SEN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007173086579,0.006636483528,0.6404720099,1.140181199,0.930322309,0.8348473733,0.7313241333,0.5241213025,0.6337899433,0.5536187117,0.5746431906,0.5511539107,0.628182809,0.7228933191,0.7105579328,,,
Singapore,SGP,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003488484351,0.00121491978,0.00169176292,0.002618258816,0.004296352727,0.005548365409,0.01105127936,,,
Solomon Islands,SLB,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,2.56231268,2.029460601,2.137409053,2.387811352,7.402453518,18.16966157,17.94368988,20.09767511,17.99436567,20.02096902,26.8991738,28.66403355,23.90645767,23.90745613,17.66122708,18.71360347,18.53662545,20.29450233,20.62037585,20.33182499,17.4780388,16.16163506,15.33044758,15.01895026,15.10482848,16.58731674,15.22001404,14.29484611,17.56477041,19.57982272,22.42055389,22.48847473,22.8217109,22.5615636,23.22876089,24.26587186,29.86748407,32.93100489,34.17319351,35.06373295,34.76222391,34.99191266,37.48084017,36.5758752,,,
San Marino,SMR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.131519002,5.865223815,6.315148775,6.838762652,7.458561619,7.603096988,7.476792266,6.28292521,6.361527058,9.276010932,7.517736613,7.154539865,6.358948116,5.092727403,5.285847663,6.43947404,5.530070178,5.2099695,4.92514396,6.013856524,6.584785304,4.644515364,5.533379902,5.915787395,7.183048781,,,
Sub-Saharan Africa (excluding high income),SSA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.8345804641,1.076175117,1.105026261,1.342560465,1.392344307,1.483723867,1.564305915,1.41547115,1.512421379,1.414292282,1.421974692,1.352616136,1.181377707,1.534442587,1.800313093,2.304495532,1.872028903,2.385167064,2.490355914,2.217282013,2.323181467,2.250438753,1.965665554,2.143695832,2.282916268,2.278036394,2.305409134,2.431091156,2.371568208,2.45447409,2.34578262,2.478739654,2.444242113,2.506509564,2.373348447,2.337085146,2.306342405,2.38177197,2.452407012,2.526333263,2.581531825,2.452931531,2.636127233,2.80563376,,,
South Sudan,SSD,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02671085346,0.02540057594,0.0245632876,,,
Sub-Saharan Africa,SSF,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.8345804641,1.076175117,1.105026261,1.342560465,1.392344307,1.483723867,1.564305915,1.41547115,1.512421379,1.414292282,1.421974692,1.352616136,1.181377707,1.534442587,1.800313093,2.304495532,1.872028903,2.385167064,2.490355914,2.217282013,2.323181467,2.250438753,1.965665554,2.143695832,2.282916268,2.278036394,2.305409134,2.431091156,2.371568208,2.45447409,2.34578262,2.478739654,2.444242113,2.506509564,2.373348447,2.337085146,2.306342405,2.38177197,2.452407012,2.526333263,2.581531825,2.452931531,2.636127233,2.80563376,,,
Small states,SST,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,27.87227203,30.24330924,30.78264333,30.28998075,31.83258339,30.40889937,31.23877892,33.75934198,34.48371373,42.95602262,45.65385238,4.255306749,4.275891417,4.17088301,4.129495668,4.497427655,4.62288434,4.917217341,4.842175828,5.083598991,5.22714229,5.59166366,5.610926197,5.921232308,5.595421956,5.530361246,5.357115531,5.520308241,5.403539414,5.37527799,4.300216005,4.2027005,4.019036753,4.251207964,4.201109654,4.387848332,4.244395577,3.989147855,4.192518108,4.677732263,5.330035453,4.855716392,4.803251092,4.480908737,4.143308348,4.165780881,4.66978112,5.172819049,5.87205908,6.220934839,5.873271924,5.979358723,5.592112219,5.582919064,5.269651693,45.91407502,,
Sao Tome and Principe,STP,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.12692926,13.62564856,19.49840656,16.48330914,14.38922213,10.88497367,14.6877138,17.44547739,19.23821993,19.05795046,14.50705835,14.56100025,13.755817,16.26998809,16.935561,,,
Slovak Republic,SVK,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.8902514187,0.9023001577,1.122264756,1.956477632,1.316802835,1.660664943,1.293976425,1.036875635,3.682463919,6.919889308,7.756824307,8.800582837,9.175530466,10.02075222,12.67566707,15.46852717,14.87887441,14.5693985,15.48802249,15.46519292,16.55957852,16.8358833,18.53438045,20.97737221,19.12898832,18.22764442,17.87598077,19.00571651,21.54430944,26.4630545,26.56836851,27.68745293,26.88406912,26.43974513,26.98286052,27.56187673,24.8720329,25.9683616,24.55151297,24.25479028,25.59023892,26.94978001,27.30638077,28.27091914,27.12984992,,
Slovenia,SVN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.53858456,28.81062877,25.76245925,23.88831971,26.54554407,25.13407875,24.14380716,23.94006367,24.97874483,24.03628245,24.48864807,25.18733173,25.26234324,23.31039972,24.88505226,25.105592,23.96096587,24.07635562,25.53719685,26.86595754,25.91138849,26.89877233,25.9641713,26.82082515,33.70588639,28.47767394,,
Sweden,SWE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,13.21109816,15.25004676,15.27328738,13.90275532,14.76190664,15.03480759,13.81896366,14.88554227,13.26004626,10.53789973,9.515472502,12.47614224,13.6075527,14.67289428,14.83513984,20.69262261,20.97370321,23.47154098,26.89104909,24.75232963,29.55557052,35.26956014,36.71858976,39.24322679,43.94982822,45.2386309,47.6986108,49.05328076,48.79845938,48.97462212,50.86715193,52.26093433,49.32970525,48.22638916,48.60676158,47.87275611,46.25760871,48.20033453,50.24397061,50.39865976,45.71437692,50.73394348,45.40788782,43.93012767,48.37950843,48.88497332,45.51891357,46.49265462,45.90860476,42.91029791,41.43665405,44.15649164,48.05507365,47.47494635,48.5356289,45.01826635,,
Swaziland,SWZ,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.1844300036,0.2693594529,0.07102403838,1.07224182,2.112733494,3.059529808,3.956154666,4.288169156,3.710596726,4.93251348,4.287397503,3.979164872,3.286033499,3.387705242,3.669692909,3.057644733,2.749528117,2.613829977,2.563357871,2.241768923,2.024388717,2.081292895,2.036347344,1.918579605,1.784257732,1.716864265,1.612202905,1.502450314,1.520267778,1.799564593,1.851313621,1.280612499,1.433813004,2.076779832,1.788925113,1.56855598,1.321102486,1.068087401,0.7466955178,1.029149447,1.419359366,1.875215345,2.217140368,2.388354163,,,
Turks and Caicos Islands,TCA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.623343275,0.6556659419,0.7346500242,0.8127973473,0.7863690754,0.7792808343,0.7307642584,0.642018059,0.7864107425,1.040561632,1.236521801,1.414421296,1.58744754,1.603604424,1.66251425,1.628989379,1.670077637,1.767779648,1.883216769,1.820553201,1.844253321,1.85511539,1.929385002,2.417134055,2.487548202,2.487854148,2.566791,2.761437402,2.859222655,3.239270604,3.557392739,3.545146333,3.424567233,3.499888631,3.422053557,3.426150209,3.503981476,3.974705104,4.020000765,4.046435307,4.055190759,4.610507722,4.964956156,5.489962512,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.2166398703,0.2377603928,0.2250374773,0.3270222973,0.2693909286,0.3418797826,0.3438326145,0.3420781145,0.4066896488,0.3868890692,0.4292005065,0.6115023811,0.7545544104,0.7284313613,0.9211166628,1.234669108,1.51506787,1.631020104,1.590905327,1.680600647,1.768205409,2.202752767,2.274557255,2.28313969,2.475996715,2.410632183,2.246750335,2.41618104,3.164787719,2.747418955,4.804675391,4.968671919,5.366026957,5.881558561,6.08952789,6.329176077,6.835369222,7.11400175,7.186102989,7.450829664,7.663407113,7.805434966,7.889102223,7.756656227,7.991459217,8.130056563,8.052271393,7.907972588,7.839792087,8.467898166,8.446088216,8.067948405,8.133512164,8.3090625,8.926065191,6.059623039,,
Togo,TGO,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.8993426928,0.6568500943,0.4379029967,0.8761405846,1.050902528,0.8396560185,1.582399917,1.730473921,0.3696230478,0.3680897292,0.3607569715,0.5137293164,0.1755100156,0.3376929619,0.6627196856,0.6072707102,0.5737445169,0.5620030559,0.6814636872,0.6467496279,1.282855889,0.840528629,1.503217707,0.8553274847,1.400154253,0.9304311928,0.4620891073,0.7995226214,0.4187710408,0.4074408169,0.2001190076,0.339178771,0.4556269626,0.2993519199,0.2683245108,0.3306581263,0.3220189841,0.3055096753,0.3036300156,0.256737926,0.2909497582,0.2450850113,0.1904047957,0.312608008,,,
Thailand,THA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,1.286608831,1.034189321,1.035921912,1.326084413,1.685729939,1.660642862,1.400148806,0.8707624589,1.274769763,0.4975814952,1.150036653,1.46697627,1.523510812,1.538447646,1.283130835,1.838119534,1.220897813,0.9926923874,1.308212371,1.022104137,0.8677806466,0.7528209613,0.6234232775,0.6871069554,0.9335515278,0.9141341105,0.8803404041,0.675830597,0.4329069752,0.7193090505,0.7309994054,0.7831530263,0.7063456578,0.5412094349,0.5053732299,0.6939202275,0.6648095065,0.5669080204,0.5723681807,0.4070100249,0.6044802505,0.6404523843,0.4526344038,0.4620500061,,,
Tajikistan,TJK,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.73449202,27.81451912,33.06176248,45.37900452,57.69151314,56.41399699,59.34844489,55.08232096,54.06029555,59.27179153,56.13493421,57.60632063,61.30111584,64.80051955,59.93081202,62.35476564,59.52641166,57.07285824,55.37474947,64.12775652,64.81715945,63.84409064,61.93193197,56.43989182,49.05975342,,,
Turkmenistan,TKM,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3436557747,0.3960474465,0.003313186463,0.00409711067,0.002585577349,0.002512506476,0.003594930579,0.003590322195,0.004119420401,0.002899337758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,3.35667721,3.584003282,3.789853782,4.24356143,4.537709937,4.92517027,5.089503641,5.241887906,5.603474761,5.725372599,6.072777051,6.328915644,6.790659793,7.385038561,7.922557035,8.224374425,8.62424434,8.743750997,8.862396023,9.40935131,9.669904656,9.662836755,10.1710534,9.875323067,10.46344631,10.37315746,9.744254366,9.50099918,9.597291647,9.977571315,10.4121258,9.868675564,10.09099247,10.03308827,10.17021048,10.19509262,10.26722608,9.877784862,10.06687794,10.11556879,10.05759494,9.449567392,9.187494105,9.491415989,5.38502422,,
Timor-Leste,TLS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,2.117066055,2.254975296,1.780909684,1.883904364,1.816389477,1.87253838,1.936745166,2.130347501,1.877988099,1.841848906,1.726418677,1.53736606,1.430138802,1.30507381,1.170641876,1.228865782,1.342611501,1.236813605,1.194409359,1.107951793,1.042949468,1.045174034,0.9922772464,0.8681714875,0.8355839077,0.8923747894,0.8233591201,0.8402957965,0.7739613637,0.7223939686,0.7654147922,0.7447728316,0.8683174852,0.8272208453,1.004987396,1.009546024,1.000611471,0.6145198199,0.6293480734,0.7551867044,0.7836019063,0.8822139164,1.074538186,0.9971484518,,,
Tonga,TON,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,1.734491913,1.648328775,1.904919097,1.782633338,2.037540074,2.151595484,2.069124901,2.5120298,2.373318881,2.36538476,2.388077564,2.174871267,2.353259523,2.520613576,2.384489375,2.43257276,2.198434737,2.439994161,2.350637715,2.610190549,2.536226592,2.522261196,2.356741855,2.615434223,2.432126298,2.288958018,2.386529485,2.587057227,2.449309821,2.495780757,2.621243179,2.495765855,2.634273671,2.644139687,2.889281078,3.042476544,2.922386313,2.573298088,2.548722502,2.881207216,3.240553237,2.993948862,3.243936823,3.061353955,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.8345804641,1.076175117,1.105026261,1.342560465,1.392344307,1.483723867,1.564305915,1.41547115,1.512421379,1.414292282,1.421974692,1.352616136,1.181377707,1.534442587,1.800313093,2.304495532,1.872028903,2.385167064,2.490355914,2.217282013,2.323181467,2.250438753,1.965665554,2.143695832,2.282916268,2.278036394,2.305409134,2.431091156,2.371568208,2.45447409,2.34578262,2.478739654,2.444242113,2.506509564,2.373348447,2.337085146,2.306342405,2.38177197,2.452407012,2.526333263,2.581531825,2.452931531,2.636127233,2.80563376,,,
Trinidad and Tobago,TTO,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Tunisia,TUN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.2701037653,0.2566779659,0.3328685122,0.09005424197,0.1266292239,0.200312719,0.1059331294,0.09025162979,0.120346927,0.06315907365,0.07651740237,0.09849864911,0.06613135798,0.142045419,0.2355532619,0.11314615,0.2433518869,0.09619473796,0.0710048098,0.07996875639,0.1930977554,0.107344331,0.1037971385,0.06002398866,0.05778451682,0.09497166096,0.06046996541,0.09078619792,0.1097883709,0.1024102405,0.0869911865,0.1034601296,0.2131898946,0.2012115944,0.1934228765,0.1277462443,0.08753377247,0.06294740232,0.1652792751,0.4230027026,0.4611829059,0.60608362,0.7327213941,0.89352164,,,
Turkey,TUR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.8061091873,1.002689723,0.8154736857,1.480681379,1.105815087,1.409250237,1.373220706,1.349350004,1.703878889,1.749539246,1.555848189,1.342047746,1.420115684,1.118096755,1.344119811,2.105790569,2.671641576,2.490695858,2.713879406,3.124474249,3.294750112,3.611850826,3.859678119,3.013424031,3.640551452,3.238676163,3.228690334,4.226897962,6.136493825,3.986714387,4.650894885,4.668547516,5.208838368,6.108138864,5.768024149,6.025997409,6.249969647,5.972767527,6.268382558,5.546634837,4.744586358,4.444041276,5.440818315,5.461543263,6.483342203,5.698573986,5.578739476,4.58111969,4.563276069,5.392984589,6.659471853,6.692657494,7.176465578,7.954758,7.120457544,9.605488766,,
Tuvalu,TUV,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.3507349279,0.3610654609,0.3308924125,0.3297679768,0.4831841084,0.5549620903,0.5769740395,0.5705131697,0.5706329172,0.7339026494,0.7648638442,0.7577799648,0.7547375056,0.7833194378,0.8680675352,0.990090301,1.082308876,1.15639355,1.282492942,1.368658829,1.494418031,1.410404712,1.412279385,1.225459837,1.200817529,1.347225,1.106126998,1.489661239,1.457924286,1.363914757,1.597021594,1.565946449,1.411740097,1.050286475,0.8867802138,0.6918031941,1.174530218,1.192853548,1.157194556,1.127112622,0.7882392788,0.6603625083,0.6201282647,0.9031538184,,,
Uganda,UGA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,UKR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.236283468,8.158544469,9.063623802,10.56677399,11.45220934,11.75020972,14.32337964,15.01674566,15.4474034,14.81748098,15.78966546,15.57558209,15.60049669,15.21842639,16.47003037,16.93524625,17.93006762,18.04739549,18.24089292,19.90096094,18.51728218,19.45662658,20.08568884,19.92327828,22.76086865,,,
Upper middle income,UMC,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.8061091873,1.002689723,0.8154736857,1.480681379,1.105815087,1.409250237,1.373220706,1.349350004,1.703878889,1.749539246,1.555848189,1.437517755,1.577295483,1.637942529,1.819923185,1.859092681,2.014388025,2.052799863,1.976799053,2.152628514,2.25786588,2.467579695,2.566485958,2.6791073,2.856162364,3.014565864,3.133901438,3.216373762,3.481825431,3.482863862,3.830848923,3.99167116,4.117610412,4.289909812,4.375825867,4.573843468,4.676842306,4.643197084,4.726894446,4.846109481,4.969019878,5.140958142,5.071632463,4.95789406,4.947930495,4.916653693,4.870594207,4.836192178,4.952264735,5.040085854,5.110276473,5.007041874,5.269441507,5.512911344,5.884526744,7.028512548,,
Uruguay,URY,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,5.227266991,3.477602802,5.606704448,5.001308163,3.984928612,4.235474863,5.432530078,5.518003753,4.117922873,11.31892311,13.02041606,19.03594677,29.51272267,30.35941324,27.77392913,30.43087,28.50521691,19.84756483,13.92544123,26.77623422,21.53549323,25.25367958,24.93290271,26.70603107,19.58073824,17.4959139,19.3641178,26.55247582,14.61590755,19.61215296,29.15958437,32.30822936,29.07595706,14.27422708,19.43549159,9.71146257,21.921477,9.32444722,11.04024368,18.37821306,12.827059,10.25923462,15.60310871,18.94417015,,,
United States,USA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1.261261485,1.334757741,1.430061932,1.365390509,1.40059475,1.472228199,1.439486246,1.593718356,1.632476136,1.76061084,1.810683821,2.124913234,2.38232402,2.784346852,3.546219792,4.646529039,4.569871417,5.025204081,5.505753926,5.246081547,5.427286863,5.877900159,6.494369843,6.847765195,7.129413541,7.830310031,8.413965669,8.444703923,9.007786053,9.31670015,10.30243953,10.80934321,10.57484514,10.42812733,10.54813766,10.96264468,10.92574862,10.11519589,10.47803349,10.89464072,10.76954148,10.65769598,10.78451414,10.61657349,10.68306046,10.62168038,10.89347453,10.81815292,11.19747267,11.83937261,11.74401556,12.02083556,11.89936596,12.12134655,12.11034098,12.32289507,,
Uzbekistan,UZB,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.233013999,1.078730326,1.193261848,1.343740013,1.320852454,1.244966001,1.26950307,1.105076389,0.9910154428,0.9540112931,0.993929312,1.011011673,0.9979963946,1.271517122,1.525284935,1.576256277,1.637709326,1.152211348,1.962495398,1.815115434,2.15866706,1.859922084,1.991325302,2.315794132,,,,
St. Vincent and the Grenadines,VCT,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,2.597012746,2.998420692,2.807847708,2.939855084,3.333986617,3.807582535,4.091001551,3.811630482,4.283711218,3.840419098,3.705536781,3.898531946,4.131204074,4.744206606,5.360143223,5.691326687,6.970699232,8.004769349,7.899045083,8.034193604,9.26416662,8.789640049,9.479238174,8.833607262,9.446592815,9.2756418,9.909076807,9.518512733,10.44550784,10.54793256,9.796410799,8.890420966,9.829607736,10.68156027,11.79597039,11.18767315,12.31187654,11.50987991,11.36954476,9.122742786,10.70812639,9.653044013,10.44880867,,,,
British Virgin Islands,VGB,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
